"","ubigeo_inei","UbigeoMINSA","Vac6Jun","Vac28Jul","Vac18Oct","Poblacion18","departamento","provincia","distrito","SaludIDH","EducacionSIDHE","IngresoIDHE","IDH2019","IVIA","Pobreza","PobrezaExtrema","Avance1","Avance2","Avance3","IDHCategorias","PobrezaCategorias","IVIAnum","IVIACategorias"
"909","100101",909,3431,11903,40229,66685,"HUANUCO","HUANUCO","HUANUCO",71.4447473575629,72.323372846129,0.405425654979766,0.589321451013701,"0.26325082778930697",13.066336,6.614419,5.14508510159706,17.8495913623753,60.3269100997226,"Q4","Q5",0.263250827789307,"Q5"
"910","100102",910,3204,9873,35559,61750,"HUANUCO","HUANUCO","AMARILIS",74.0303902288825,77.0364256271426,0.430280536020044,0.618044446098314,"0.244467198848724",13.903566,3.538082,5.18866396761134,15.9886639676113,57.5854251012146,"Q4","Q5",0.244467198848724,"Q5"
"911","100103",911,85,953,4120,13121,"HUANUCO","HUANUCO","CHINCHAO",76.1743123306152,44.8813332706993,0.139342593522013,0.309654998943126,"0.64318776130676303",41.245682,21.35235,0.647816477402637,7.26316591723192,31.4000457282219,"Q2","Q2",0.643187761306763,"Q2"
"912","100104",912,75,691,2938,15278,"HUANUCO","HUANUCO","CHURUBAMBA",77.5571439265778,34.9570609621329,0.11665960525385,0.198575824227094,"0.70806992053985596",45.895773,37.58249,0.490901950517083,4.5228433040974,19.2302657415892,"Q1","Q2",0.708069920539856,"Q1"
"913","100105",913,82,599,2028,5468,"HUANUCO","HUANUCO","MARGOS",78.9399923786026,43.2057984325632,0.0767385245192176,0.274908339465297,"0.70557832717895497",42.99617,32.72887,1.4996342355523,10.9546452084857,37.0885149963424,"Q1","Q2",0.705578327178955,"Q1"
"914","100106",914,60,493,1740,4547,"HUANUCO","HUANUCO","QUISQUI",76.0604949985989,38.9613933653865,0.0828979994777439,0.257309052022807,"0.72540467977523804",42.99617,16.36721,1.31955135254014,10.8423136133715,38.266989223664,"Q1","Q2",0.725404679775238,"Q1"
"915","100107",915,83,429,1779,4452,"HUANUCO","HUANUCO","SAN FRANCISCO DE CAYRAN",75.2054728853778,61.9370964904314,0.170960756328027,0.379256418780251,"0.61943435668945301",30.82901,11.36025,1.86433063791554,9.63611859838275,39.9595687331536,"Q2","Q3",0.619434356689453,"Q2"
"916","100108",916,33,192,865,3231,"HUANUCO","HUANUCO","SAN PEDRO DE CHAULAN",79.1230388845204,27.1383956070634,0.0664905733307329,0.215151956738813,"0.73524957895278897",52.221542,35.3887,1.0213556174559,5.94243268337976,26.7718972454349,"Q1","Q1",0.735249578952789,"Q1"
"917","100109",917,144,925,3735,17504,"HUANUCO","HUANUCO","SANTA MARIA DEL VALLE",78.9963261646879,40.6559602378267,0.100262799495888,0.270127181262078,"0.68015390634536699",44.559541,28.49891,0.822669104204753,5.28450639853748,21.3379798903108,"Q1","Q2",0.680153906345367,"Q1"
"918","100110",918,28,221,805,2366,"HUANUCO","HUANUCO","YARUMAYO",76.7508911497762,52.5806414886854,0.121753601233605,0.316098409614509,"0.71487331390380904",46.61658,17.4296,1.18343195266272,9.34065934065934,34.0236686390533,"Q2","Q2",0.714873313903809,"Q1"
"919","100111",919,1123,3745,15161,24517,"HUANUCO","HUANUCO","PILLCO MARCA",73.8344524540166,82.3200185664849,0.432425797318872,0.621616493035908,"0.27253752946853599",10.613421,2.183872,4.58049516661908,15.2751152261696,61.8387241505894,"Q4","Q5",0.272537529468536,"Q5"
"920","100112",920,24,194,912,2362,"HUANUCO","HUANUCO","YACUS",80.3006408761519,63.0967697864224,0.11261923454373,0.317977644959476,"0.68779754638671897",49.86168,30.68013,1.01608806096528,8.21337849280271,38.6113463166808,"Q2","Q1",0.687797546386719,"Q1"
"921","100113",921,23,241,1420,5832,"HUANUCO","HUANUCO","SAN PABLO DE PILLAO",79.4170886936394,44.9396123068321,0.287060232374253,0.361508969024376,"0.63327711820602395",30.82901,21.35235,0.39437585733882,4.1323731138546,24.3484224965706,"Q2","Q3",0.633277118206024,"Q2"
"922","100201",922,257,1547,6007,13834,"HUANUCO","AMBO","AMBO",71.9938685384033,62.3777103685507,0.244381523935271,0.440956856288646,"0.40570151805877702",25.494056,19.37456,1.85774179557612,11.1825936099465,43.422003758855,"Q3","Q4",0.405701518058777,"Q4"
"923","100202",923,39,326,1090,2873,"HUANUCO","AMBO","CAYNA",76.6483292880217,29.766870905357,0.0609081915303962,0.223944373600758,"0.75958931446075495",43.51369,25.59386,1.35746606334842,11.3470240167073,37.9394361294814,"Q1","Q2",0.759589314460755,"Q1"
"924","100203",924,28,186,756,2219,"HUANUCO","AMBO","COLPAS",77.082702955847,32.373101003387,0.0658014048342981,0.228658704591284,"0.77433395385742199",57.07202,22.00413,1.26182965299685,8.38215412347905,34.0694006309148,"Q1","Q1",0.774333953857422,"Q1"
"925","100204",925,61,459,2175,4744,"HUANUCO","AMBO","CONCHAMARCA",75.2175457269058,49.3252315963768,0.247201962582769,0.409976186210457,"0.54645466804504395",43.51369,12.59274,1.2858347386172,9.67537942664418,45.8473861720067,"Q3","Q2",0.546454668045044,"Q3"
"926","100205",926,73,646,2355,6723,"HUANUCO","AMBO","HUACAR",76.9394528886245,54.5389617774422,0.117383016940944,0.314243813754201,"0.61884462833404597",36.986958,19.08624,1.0858247806039,9.60880559274134,35.029004908523,"Q2","Q3",0.618844628334046,"Q2"
"927","100206",927,23,223,778,1907,"HUANUCO","AMBO","SAN FRANCISCO",75.5871013075929,53.0180296838061,0.079009908188492,0.275184124137882,"0.65632647275924705",38.147645,33.06229,1.20608285264814,11.6937598321972,40.7970634504457,"Q1","Q3",0.656326472759247,"Q2"
"928","100207",928,85,618,2225,8057,"HUANUCO","AMBO","SAN RAFAEL",73.6485603127102,44.5410675314359,0.0928367924802504,0.270128016233884,"0.71549546718597401",41.785876,36.16501,1.05498324438377,7.67034876504903,27.6157378676927,"Q1","Q2",0.715495467185974,"Q1"
"929","100208",929,65,478,2029,3307,"HUANUCO","AMBO","TOMAY KICHWA",73.0560543798743,62.3749125344906,0.28684603325671,0.485016337155684,"0.40579152107238797",26.530978,9.745235,1.9655276685818,14.4541880858784,61.354702146961,"Q3","Q4",0.405791521072388,"Q4"
"930","100301",930,167,616,1973,3709,"HUANUCO","DOS DE MAYO","LA UNION",65.0701567731312,67.1408486005071,0.343020024902249,0.512274425019252,"0.39935702085495001",27.127487,5.745484,4.50256133728768,16.6082502022108,53.1949312483149,"Q4","Q4",0.39935702085495,"Q4"
"931","100307",931,35,263,874,3152,"HUANUCO","DOS DE MAYO","CHUQUIS",69.6319999924439,44.0068555622851,0.195804270087393,0.347238536000122,"0.72352123260498102",44.594458,24.62505,1.11040609137056,8.34390862944162,27.7284263959391,"Q2","Q2",0.723521232604981,"Q1"
"932","100311",932,24,194,701,4534,"HUANUCO","DOS DE MAYO","MARIAS",68.2763067421424,36.1063901026019,0.0752837431743696,0.23174382223214,"0.79180979728698697",54.155388,46.22591,0.529333921482135,4.27878253198059,15.4609616232907,"Q1","Q1",0.791809797286987,"Q1"
"933","100313",933,72,718,2330,5081,"HUANUCO","DOS DE MAYO","PACHAS",66.8330811827674,53.4985302914054,0.254121087371133,0.40135845332498,"0.66871982812881503",35.96922,9.034013,1.41704388899823,14.1310765597323,45.8571147411927,"Q3","Q3",0.668719828128815,"Q2"
"934","100316",934,17,151,434,939,"HUANUCO","DOS DE MAYO","QUIVILLA",66.9197730427935,48.0194634369963,0.235878817668016,0.407256425673553,"0.58368670940399203",35.96922,8.651149,1.81043663471778,16.0809371671991,46.2193823216187,"Q3","Q3",0.583686709403992,"Q3"
"935","100317",935,77,437,1721,4525,"HUANUCO","DOS DE MAYO","RIPAN",67.9572555504739,61.681921079007,0.207822643738815,0.407901222045309,"0.53452068567276001",38.055644,17.43696,1.70165745856354,9.65745856353591,38.0331491712707,"Q3","Q3",0.53452068567276,"Q3"
"936","100321",936,30,232,683,1678,"HUANUCO","DOS DE MAYO","SHUNQUI",70.1467809771717,37.7726823253317,0.107555876168557,0.275030095624426,"0.75070559978485096",38.03192,28.32376,1.78784266984505,13.8259833134684,40.7032181168057,"Q1","Q3",0.750705599784851,"Q1"
"937","100322",937,57,324,1172,2705,"HUANUCO","DOS DE MAYO","SILLAPATA",67.94329845455,50.1139293954185,0.129444333982785,0.306792957097315,"0.78720009326934803",45.952223,18.75372,2.10720887245841,11.9778188539741,43.3271719038817,"Q2","Q2",0.787200093269348,"Q1"
"938","100323",938,20,254,839,2263,"HUANUCO","DOS DE MAYO","YANAS",69.7220543407014,45.2799850459215,0.238262036890639,0.364656253524656,"0.71789902448654197",38.03192,24.34497,0.883782589482987,11.2240388864339,37.0746796288113,"Q2","Q3",0.717899024486542,"Q1"
"939","100401",939,72,632,1671,4221,"HUANUCO","HUACAYBAMBA","HUACAYBAMBA",74.1176151276839,35.6185899807748,0.156942424126965,0.341045927834195,"0.57894206047058105",46.935145,36.92521,1.70575692963753,14.9727552712627,39.5877754086709,"Q2","Q2",0.578942060470581,"Q3"
"940","100402",940,20,241,638,2275,"HUANUCO","HUACAYBAMBA","CANCHABAMBA",77.6215523259366,43.7711692050812,0.0861912207137624,0.27686200502596,"0.72768974304199197",63.623112,27.76494,0.879120879120879,10.5934065934066,28.043956043956,"Q1","Q1",0.727689743041992,"Q1"
"941","100403",941,22,151,545,1327,"HUANUCO","HUACAYBAMBA","COCHABAMBA",73.1539792117081,39.1022444898725,0.183457697739524,0.360719953791407,"0.664528489112854",46.174772,34.4625,1.65787490580256,11.3790504898267,41.0700828937453,"Q2","Q2",0.664528489112854,"Q2"
"942","100404",942,30,531,1578,4983,"HUANUCO","HUACAYBAMBA","PINRA",77.267878534645,50.4564676569629,0.0853816952863514,0.28455248271695,"0.65876758098602295",55.905329,31.11851,0.602046959662854,10.6562311860325,31.6676700782661,"Q1","Q1",0.658767580986023,"Q2"
"943","100501",943,238,1333,4406,9728,"HUANUCO","HUAMALIES","LLATA",71.142036884123,59.3651393075087,0.222887373114196,0.424191854803326,"0.49763846397399902",34.707656,18.82124,2.44654605263158,13.7027138157895,45.2919407894737,"Q3","Q3",0.497638463973999,"Q3"
"944","100502",944,21,187,516,1504,"HUANUCO","HUAMALIES","ARANCAY",73.3366805944037,24.1052715340999,0.175835292831045,0.325458642540286,"0.64444398880004905",44.553617,22.23661,1.39627659574468,12.4335106382979,34.3085106382979,"Q2","Q2",0.644443988800049,"Q2"
"945","100503",945,27,395,1312,3149,"HUANUCO","HUAMALIES","CHAVIN DE PARIARCA",76.7571312319408,32.6393152465756,0.134816279467732,0.31313176152222,"0.65929478406906095",32.985473,20.13004,0.857415052397587,12.5436646554462,41.6640203239124,"Q2","Q3",0.659294784069061,"Q2"
"946","100504",946,37,541,1701,5027,"HUANUCO","HUAMALIES","JACAS GRANDE",78.1104938590716,45.4605655669834,0.141025584635765,0.33624822134314,"0.74875307083129905",55.077439,31.56227,0.736025462502487,10.7618858165904,33.8372786950467,"Q2","Q1",0.748753070831299,"Q1"
"947","100505",947,14,123,557,1289,"HUANUCO","HUAMALIES","JIRCAN",72.5069283794321,34.4494754351408,0.148182388343093,0.315700873172496,"0.73046112060546897",52.021802,35.9347,1.08611326609775,9.5422808378588,43.2117920868891,"Q2","Q1",0.730461120605469,"Q1"
"948","100506",948,41,262,1145,2679,"HUANUCO","HUAMALIES","MIRAFLORES",79.7415228595714,57.6984900615635,0.0815734548005398,0.291070669310557,"0.73182106018066395",53.687158,38.30149,1.5304217991788,9.77976857036207,42.7398282941396,"Q1","Q1",0.731821060180664,"Q1"
"949","100507",949,138,789,3159,10591,"HUANUCO","HUAMALIES","MONZON",71.7331306222984,47.6211351748895,0.210883558888091,0.394620046010844,"0.586503505706787",27.373968,8.722305,1.3029931073553,7.44972146161836,29.8272117835898,"Q3","Q4",0.586503505706787,"Q3"
"950","100508",950,24,178,596,1659,"HUANUCO","HUAMALIES","PUNCHAO",77.3289653776878,42.2746199529277,0.160858580109255,0.355522380136015,"0.64256250858306896",39.972025,23.86192,1.44665461121157,10.7293550331525,35.9252561784207,"Q2","Q2",0.642562508583069,"Q2"
"951","100509",951,58,298,1327,3793,"HUANUCO","HUAMALIES","PUÑOS",77.011896405104,42.3267832421345,0.0876427393165899,0.274570201848589,"0.75753110647201505",48.737594,20.40274,1.52913261270762,7.85657790667018,34.9854996045347,"Q1","Q2",0.757531106472015,"Q1"
"952","100510",952,36,359,1033,2569,"HUANUCO","HUAMALIES","SINGA",75.5836863815006,67.9361244221604,0.140430394211529,0.358608137733185,"0.63586544990539595",45.80185,29.51792,1.40132347216816,13.9743090696769,40.2101985208252,"Q2","Q2",0.635865449905396,"Q2"
"953","100511",953,18,204,697,1739,"HUANUCO","HUAMALIES","TANTAMAYO",75.7212387374882,21.1984593785173,0.0946335190272954,0.256041464192382,"0.757651686668396",45.80185,29.78145,1.03507763082231,11.7308798159862,40.0805060379528,"Q1","Q2",0.757651686668396,"Q1"
"954","100601",954,1742,5267,19414,44390,"HUANUCO","LEONCIO PRADO","RUPA-RUPA",73.8443654524116,70.0065418802652,0.39165356673806,0.581833728893585,"0.27202320098876998",13.55109,5.299918,3.92430727641361,11.8652849740933,43.7350754674476,"Q4","Q5",0.27202320098877,"Q5"
"955","100602",955,110,451,1757,6007,"HUANUCO","LEONCIO PRADO","DANIEL ALOMIAS ROBLES",74.3711950544477,40.6636849612363,0.190482376105609,0.354329133995457,"0.67903411388397195",28.97587,15.61649,1.83119693690694,7.50790744131846,29.2492092558682,"Q2","Q4",0.679034113883972,"Q2"
"956","100603",956,36,280,1001,3341,"HUANUCO","LEONCIO PRADO","HERMILIO VALDIZAN",73.290979915567,43.4672590595775,0.123816205244083,0.308508600537773,"0.64640051126480103",28.97587,31.87738,1.07752170008979,8.38072433403173,29.9610894941634,"Q2","Q4",0.646400511264801,"Q2"
"957","100604",957,236,1250,7088,18598,"HUANUCO","LEONCIO PRADO","JOSE CRESPO Y CASTILLO",72.3223323684958,48.8309925676908,0.276370002438714,0.448898078227432,"0.38057476282119801",19.090586,15.52854,1.26895365093021,6.72115281213034,38.1116249059039,"Q3","Q4",0.380574762821198,"Q4"
"958","100605",958,143,640,2696,7632,"HUANUCO","LEONCIO PRADO","LUYANDO",73.1790046002226,55.2787254699956,0.230262186449902,0.426977099185991,"0.45380532741546598",10.163237,2.679903,1.87368972746331,8.38574423480084,35.3249475890985,"Q3","Q5",0.453805327415466,"Q4"
"959","100606",959,80,582,2524,9736,"HUANUCO","LEONCIO PRADO","MARIANO DAMASO BERAUN",72.329134256219,38.3007558994259,0.190726261533738,0.351416595387743,"0.56168293952941895",25.385949,11.67478,0.821692686935086,5.97781429745275,25.924404272802,"Q2","Q4",0.561682939529419,"Q3"
"960","100607",960,10,159,716,2356,"HUANUCO","LEONCIO PRADO","PUCAYACU",70.0332324266084,28.7160013012179,0.210227798202358,0.332751262561999,"0.63711631298065197",23.72049,15.52854,0.424448217317487,6.74872665534805,30.3904923599321,"Q2","Q4",0.637116312980652,"Q2"
"961","100608",961,205,697,2706,5635,"HUANUCO","LEONCIO PRADO","CASTILLO GRANDE",72.4116881617994,63.2044272720949,0.42276731639634,0.569443160631714,"0.28159862756729098",13.55109,5.299918,3.6379769299024,12.3691215616681,48.0212954747116,"Q4","Q5",0.281598627567291,"Q5"
"962","100609",962,13,183,717,2481,"HUANUCO","LEONCIO PRADO","PUEBLO NUEVO",72.1880563007519,51.9795972920781,0.267604761956011,0.418417148720261,"0.60779416561126698",18.991424,15.52854,0.523982265215639,7.37605804111245,28.8996372430472,"Q3","Q4",0.607794165611267,"Q2"
"963","100610",963,10,83,440,1804,"HUANUCO","LEONCIO PRADO","SANTO DOMINGO DE ANDA",72.7135940861168,35.7972698332236,0.162946892259907,0.319509996600054,"0.65556263923644997",23.72049,15.52854,0.554323725055432,4.60088691796009,24.390243902439,"Q2","Q4",0.65556263923645,"Q2"
"964","100701",964,113,1049,4042,10554,"HUANUCO","MARAÑON","HUACRACHUCO",66.7597589865683,41.3444917960535,0.147990902168432,0.314753684596285,"0.64733451604843195",37.38686,27.63195,1.07068410081486,9.93935948455562,38.2982755353421,"Q2","Q3",0.647334516048432,"Q2"
"965","100702",965,78,250,1106,4805,"HUANUCO","MARAÑON","CHOLON",66.5364069187481,40.6812380778986,0.159473758970541,0.327820215077852,"0.65858024358749401",37.38686,28.80375,1.62330905306972,5.20291363163371,23.0176899063476,"Q2","Q3",0.658580243587494,"Q2"
"966","100703",966,15,163,487,1846,"HUANUCO","MARAÑON","SAN BUENAVENTURA",71.5114497338913,30.3098563031799,0.080340403035866,0.225549698154723,"0.79171282052993797",59.373586,30.38248,0.812567713976165,8.82990249187432,26.3813651137595,"Q1","Q1",0.791712820529938,"Q1"
"967","100704",967,13,84,527,2179,"HUANUCO","MARAÑON","LA MORADA",69.6917735479225,52.3509711061064,0.306506322139,0.443169601396504,"0.58849775791168202",29.27597,28.80375,0.596603946764571,3.85497934832492,24.1854061496099,"Q3","Q3",0.588497757911682,"Q3"
"968","100705",968,6,49,302,1712,"HUANUCO","MARAÑON","SANTA ROSA DE ALTO YANAJANCA",64.77753375819,36.1162562902536,0.216087794785926,0.345833498973343,"0.64447367191314697",29.27597,28.80375,0.350467289719626,2.86214953271028,17.6401869158879,"Q2","Q3",0.644473671913147,"Q2"
"969","100801",969,120,469,2071,14879,"HUANUCO","PACHITEA","PANAO",69.007841453463,38.2566306619298,0.0992567208537018,0.248810141561688,"0.74245214462280296",47.880996,27.57941,0.806505813562739,3.15209355467437,13.9189461657369,"Q1","Q2",0.742452144622803,"Q1"
"970","100802",970,57,434,1974,8352,"HUANUCO","PACHITEA","CHAGLLA",72.0466780380554,40.6128621136724,0.20536123951867,0.343376893835666,"0.60377871990203902",29.524074,21.68748,0.682471264367816,5.19636015325671,23.6350574712644,"Q2","Q3",0.603778719902039,"Q2"
"971","100803",971,59,276,1329,9508,"HUANUCO","PACHITEA","MOLINO",74.2170033744748,36.7656403034326,0.115989143288104,0.254013732953705,"0.69331526756286599",52.709049,28.53857,0.620530079932688,2.90281867900715,13.9777029869584,"Q1","Q1",0.693315267562866,"Q1"
"972","100804",972,56,429,1762,8941,"HUANUCO","PACHITEA","UMARI",73.4706004181727,30.809998678842,0.137996353225854,0.262490230333891,"0.73194092512130704",54.067729,42.63179,0.626328151213511,4.79812101554636,19.7069679006823,"Q1","Q1",0.731940925121307,"Q1"
"973","100901",973,90,447,1981,8930,"HUANUCO","PUERTO INCA","PUERTO INCA",70.4685673767128,35.5194175401039,0.276043553127912,0.414220625161557,"0.47975748777389499",23.248431,13.04899,1.00783874580067,5.00559910414334,22.1836506159015,"Q3","Q4",0.479757487773895,"Q4"
"974","100902",974,23,207,969,5377,"HUANUCO","PUERTO INCA","CODO DEL POZUZO",70.9981273039877,27.8066503774415,0.239582983824041,0.354047299362613,"0.58689624071121205",27.218251,11.43747,0.427747814766599,3.84973033289939,18.0212014134276,"Q2","Q4",0.586896240711212,"Q3"
"975","100903",975,30,350,1754,4703,"HUANUCO","PUERTO INCA","HONORIA",72.5418567901348,39.4614442490914,0.193994443829247,0.370893214507301,"0.62853574752807595",26.66691,4.805346,0.637890708058686,7.44205826068467,37.2953433978312,"Q2","Q4",0.628535747528076,"Q2"
"976","100904",976,35,235,1096,4338,"HUANUCO","PUERTO INCA","TOURNAVISTA",72.0189318360476,31.5008174628794,0.316577323815161,0.424499936348481,"0.53444731235504195",26.66691,5.492754,0.806823420931305,5.41724296911019,25.2650991240203,"Q3","Q4",0.534447312355042,"Q3"
"977","100905",977,26,235,1239,4317,"HUANUCO","PUERTO INCA","YUYAPICHIS",71.8976524811304,27.6066269823213,0.234317081839277,0.370911654532266,"0.57879024744033802",14.72432,8.754858,0.602270094973361,5.4435950891823,28.7004864489229,"Q2","Q5",0.578790247440338,"Q3"
"978","101001",978,69,459,1603,3658,"HUANUCO","LAURICOCHA","JESUS",70.0841476802233,48.805477864094,0.194103085363832,0.399862980016975,"0.58292520046234098",25.238965,16.14745,1.88627665390924,12.547840349918,43.821760524877,"Q3","Q4",0.582925200462341,"Q3"
"979","101002",979,60,319,1304,2406,"HUANUCO","LAURICOCHA","BAÑOS",68.2617584551153,65.0294374004387,0.205715436449053,0.420447215451269,"0.56069141626358099",29.75199,12.01207,2.49376558603491,13.2585203657523,54.1978387364921,"Q3","Q3",0.560691416263581,"Q3"
"980","101003",980,26,204,774,1660,"HUANUCO","LAURICOCHA","JIVIA",71.8446798161257,45.6096005227906,0.129633580801607,0.346284242855336,"0.71590691804885898",29.75199,16.65221,1.56626506024096,12.289156626506,46.6265060240964,"Q2","Q3",0.715906918048859,"Q1"
"981","101004",981,14,86,288,652,"HUANUCO","LAURICOCHA","QUEROPALCA",71.4846790000107,53.7433366945775,0.229019191290342,0.447781065650269,"0.60738611221313499",29.75199,5.646191,2.14723926380368,13.1901840490798,44.1717791411043,"Q3","Q3",0.607386112213135,"Q2"
"982","101005",982,68,452,1719,4075,"HUANUCO","LAURICOCHA","RONDOS",74.3649178847306,50.2405760921194,0.148038482286439,0.367851192434729,"0.69793820381164595",36.802448,12.60354,1.66871165644172,11.0920245398773,42.1840490797546,"Q2","Q3",0.697938203811646,"Q1"
"983","101006",983,24,274,971,2039,"HUANUCO","LAURICOCHA","SAN FRANCISCO DE ASIS",75.0691534591814,53.9385582167586,0.131443552471418,0.349698271409125,"0.67430013418197599",29.75199,20.93731,1.17704757233938,13.4379597842079,47.6213830308975,"Q2","Q3",0.674300134181976,"Q2"
"984","101007",984,51,262,1299,3986,"HUANUCO","LAURICOCHA","SAN MIGUEL DE CAURI",69.5112227301179,50.9321467751688,0.311716758907537,0.475829671446996,"0.56328713893890403",43.663957,25.12178,1.27947817360763,6.57300551931761,32.589061716006,"Q3","Q2",0.563287138938904,"Q3"
"985","101101",985,52,487,1700,5176,"HUANUCO","YAROWILCA","CHAVINILLO",70.6956216549364,49.5595411572574,0.0525519689322116,0.230690925965804,"0.75559717416763295",42.137762,26.91965,1.00463678516229,9.40880989180835,32.8438948995363,"Q1","Q2",0.755597174167633,"Q1"
"986","101102",986,35,235,866,1990,"HUANUCO","YAROWILCA","CAHUAC",74.6844896099179,58.1450066707765,0.126053149714177,0.355397798211962,"0.72477799654007002",44.87558,8.455663,1.75879396984925,11.8090452261307,43.5175879396985,"Q2","Q2",0.72477799654007,"Q1"
"987","101103",987,31,144,835,2278,"HUANUCO","YAROWILCA","CHACABAMBA",76.5606084154245,74.7411458533774,0.0954718915511523,0.340451624839047,"0.66433572769165095",41.815773,13.64923,1.36084284460053,6.32133450395083,36.6549604916594,"Q2","Q2",0.664335727691651,"Q2"
"988","101104",988,39,440,1774,5206,"HUANUCO","YAROWILCA","APARICIO POMARES",74.3014732313632,57.0439760723886,0.0845237059387884,0.279603977839799,"0.79154729843139704",47.954063,25.95461,0.749135612754514,8.45178640030734,34.0760660776028,"Q1","Q2",0.791547298431397,"Q1"
"989","101105",989,23,152,784,2126,"HUANUCO","YAROWILCA","JACAS CHICO",69.5477660212294,61.049293446381,0.0795155388452002,0.276387069293912,"0.77645993232727095",44.875401,25.8606,1.08184383819379,7.14957666980245,36.8767638758231,"Q1","Q2",0.776459932327271,"Q1"
"990","101106",990,66,516,1991,4601,"HUANUCO","YAROWILCA","OBAS",73.9037114974981,61.5484900818005,0.152531362689442,0.365259212806049,"0.67302888631820701",35.054345,23.12538,1.43447076722452,11.214953271028,43.2732014779396,"Q2","Q3",0.673028886318207,"Q2"
"991","101107",991,30,110,435,1575,"HUANUCO","YAROWILCA","PAMPAMARCA",72.9385609512848,36.9687388091974,0.0867211186205669,0.270099837020737,"0.74106866121292103",48.635934,32.21796,1.9047619047619,6.98412698412698,27.6190476190476,"Q1","Q2",0.741068661212921,"Q1"
"992","101108",992,32,266,1038,3029,"HUANUCO","YAROWILCA","CHORAS",73.2086717073129,44.2378728447138,0.108859532577389,0.296898879073206,"0.75442016124725297",46.523933,23.49936,1.0564542753384,8.78177616375041,34.2687355562892,"Q1","Q2",0.754420161247253,"Q1"
"993","110101",993,19276,37302,100188,138092,"ICA","ICA","ICA",79.6446050662278,81.3767116198333,0.42569137276581,0.663721631080339,"0.17763853073120101",2.165357,0.003624,13.9588100686499,27.0124264982765,72.5516322451699,"Q4","Q5",0.177638530731201,"Q5"
"994","110102",994,2479,5206,19842,28822,"ICA","ICA","LA TINGUIÑA",80.8091164997058,77.6418267262113,0.397866714221707,0.633445285770716,"0.178092956542969",2.993514,0.016879,8.60106862813129,18.0625910762612,68.8432447435986,"Q4","Q5",0.178092956542969,"Q5"
"995","110103",995,1168,2546,9373,13324,"ICA","ICA","LOS AQUIJES",78.1199401919606,75.6617872185766,0.433726364843426,0.632136637020436,"0.23263496160507199",6.411604,0.039326,8.76613629540678,19.1083758631042,70.3467427199039,"Q4","Q5",0.232634961605072,"Q5"
"996","110104",996,273,827,3331,4053,"ICA","ICA","OCUCAJE",76.9518372007338,71.1291241370187,0.349707160990133,0.559789545397193,"0.285439133644104",1.531918,0.022614,6.73575129533679,20.4046385393536,82.186035035776,"Q4","Q5",0.285439133644104,"Q5"
"997","110105",997,269,926,3936,5418,"ICA","ICA","PACHACUTEC",79.9382821411647,74.9127222452904,0.418786202735767,0.628226842313774,"0.20604342222213701",4.387934,0.03112,4.96493170911776,17.0911775562938,72.6467331118494,"Q4","Q5",0.206043422222137,"Q5"
"998","110106",998,3279,7111,25928,38392,"ICA","ICA","PARCONA",80.7965682315964,78.0945097589989,0.364447709763523,0.616344289610642,"0.165627956390381",3.132139,0.006009,8.54084184205043,18.5220879349865,67.5349031048135,"Q4","Q5",0.165627956390381,"Q5"
"999","110107",999,424,1089,3455,4444,"ICA","ICA","PUEBLO NUEVO",78.042802452235,72.2858338972331,0.37445573112474,0.601739176186834,"0.23808735609054599",0.70023014,0.002569,9.54095409540954,24.5049504950495,77.7452745274528,"Q4","Q5",0.238087356090546,"Q5"
"1000","110108",1000,1081,2256,9937,16117,"ICA","ICA","SALAS",78.888483090502,67.6395463953109,0.417826618575911,0.605316459560462,"0.25114965438842801",5.490567,0.218996,6.7072035738661,13.9976422411119,61.6553949246138,"Q4","Q5",0.251149654388428,"Q5"
"1001","110109",1001,463,1223,4261,5741,"ICA","ICA","SAN JOSE DE LOS MOLINOS",78.7505514586399,77.6895062913991,0.433849675415979,0.626732090457074,"0.181190609931946",5.1643,0.107936,8.06479707368054,21.3029089008883,74.2205190733322,"Q4","Q5",0.181190609931946,"Q5"
"1002","110110",1002,729,1500,4731,5946,"ICA","ICA","SAN JUAN BAUTISTA",80.7924358550789,76.2418633543014,0.439032330035596,0.655051228213614,"0.19215863943100001",2.880511,0.01157,12.2603430877901,25.2270433905146,79.5660948536831,"Q4","Q5",0.192158639431,"Q5"
"1003","110111",1003,1036,3205,13105,19443,"ICA","ICA","SANTIAGO",80.4850595436217,76.5571263134836,0.416228097883526,0.626104230627115,"0.20074844360351601",3.082752,0.012474,5.32839582368976,16.4840816746387,67.4021498739906,"Q4","Q5",0.200748443603516,"Q5"
"1004","110112",1004,1634,3523,13209,19483,"ICA","ICA","SUBTANJALLA",79.3721196581268,77.5137552187688,0.403053984013285,0.635078158694264,"0.21085619926452601",4.354553,0.015284,8.38679874762614,18.0824308371401,67.797567109788,"Q4","Q5",0.210856199264526,"Q5"
"1005","110113",1005,238,747,3048,3990,"ICA","ICA","TATE",78.106503691254,74.4939465056939,0.398414111594138,0.615176513188462,"0.21376281976699801",4.290589,0.006975,5.96491228070175,18.7218045112782,76.390977443609,"Q4","Q5",0.213762819766998,"Q5"
